attendance_percentage,internal_exam_1,internal_exam_2,assignment_score_avg,quiz_avg,lab_performance,previous_sem_gpa,backlog_count,project_score,midterm_score,study_hours_per_day,library_visits_per_month,online_course_count,doubt_sessions_attended,age,family_income,distance_from_college_km,gender,parental_education_level,urban_or_rural,sleep_hours,stress_level,social_media_hours,internet_access_home,participation_club,participation_sports,internship_completed,health_issues,part_time_job,final_exam_score,pass_fail
80.35668857267619,59.33689210239009,63.43401335172781,72.48942770745052,41.35958637719989,62.5748113388543,5.233145483546054,0,40.0,70.32531987428202,1.2908141331711867,5,1,5,22,859089.6592458407,16.79804436243058,Female,Postgraduate,Rural,5.996329772169065,1.0,3.7286164285713004,No,No,No,No,Yes,No,74.37026063597783,Pass
97.16841067112274,52.56448877397642,83.37241639308127,72.02624904668022,30.080967844510333,62.83581483755922,6.5763333480910795,2,68.0067065436072,64.45120330890356,1.4892328289896712,7,2,3,23,229377.98963938595,20.88563506324192,Female,School,Urban,8.118087780912997,4.791134953769453,1.583095419462425,No,No,No,Yes,Yes,No,71.44304083358213,Pass
67.22594672589528,41.39807634188115,53.03644917763429,54.17442301056462,30.0,49.16842374665715,4.849576044999843,0,54.714445205624116,40.338334566153605,2.396372688446969,6,2,4,24,411929.6835184795,1.0,Male,Graduate,Rural,7.184823560783714,1.0,2.5635543666538507,Yes,Yes,Yes,Yes,No,Yes,58.743377332370436,Pass
62.87259595660218,46.236791556419334,47.91607089478376,58.63999591975099,30.0,40.0,4.922007119207189,0,54.810087329413626,56.437374986686756,1.3152781648017449,4,3,1,21,824393.055098495,17.23507910076579,Female,Graduate,Rural,7.802689919828159,3.3883378659496772,1.758859654218274,Yes,No,Yes,Yes,Yes,Yes,53.83016429935064,Pass
67.47364434623195,52.96417847306361,48.52749263451315,49.402883859535564,49.24486673801775,44.610242546849214,4.972429951078755,0,40.0,64.35250657159531,1.1905489452722813,5,2,2,19,696414.8290761986,9.05770106449723,Male,Graduate,Urban,8.234242307551764,5.3795407199737815,0.5,Yes,Yes,Yes,Yes,No,Yes,59.452487233748194,Pass
88.73103176553111,62.785911148119496,62.57126073381957,81.36044243290894,48.99467530115545,56.7109005016559,6.606302696337311,0,69.67626495963091,66.15586948647453,2.9111523726869937,6,2,1,20,662413.0006811076,8.035643901626576,Male,Graduate,Rural,9.0,5.339638034685645,2.9361742057772275,No,No,Yes,Yes,Yes,No,82.74420134937914,Pass
79.93126664489526,67.71052630528646,44.477307756091605,74.89654750390885,49.790415756198115,69.31054644167305,5.554733574450883,1,62.970057988249984,57.81461293956229,6.340708590803529,3,4,6,24,500170.23182768445,4.9853115369211665,Female,Postgraduate,Rural,4.0,4.485570983649719,1.131610861383975,No,Yes,No,Yes,Yes,No,84.39071662686982,Pass
67.05359694349441,34.623343253787645,54.22738564934477,51.01973848968271,35.661551570097416,42.485039856924494,4.449362901194149,2,42.05476771549944,59.690456389044435,4.136614976171784,6,1,4,18,664555.6566456986,4.379974685183057,Male,School,Rural,9.0,4.986441580972486,4.070065142971101,Yes,No,No,Yes,Yes,No,50.15109945253709,Pass
82.69901149670034,60.76811039006148,61.35101837071478,58.84656819955574,30.0,40.0,6.23178337253209,0,61.96174057530955,64.89086416570049,4.515799150557532,10,3,1,20,338426.0936818004,13.58499929525407,Male,School,Urban,8.357410547709476,5.747499297689772,2.568827586458436,Yes,Yes,Yes,Yes,Yes,Yes,87.41397981480195,Pass
76.4561632402206,41.329864141035124,65.15011334692215,63.39998059288661,34.503022095362354,50.83475640999703,5.787498688764948,0,48.39332206388746,57.84537640263508,4.195893657628267,5,1,0,19,308055.2924174927,7.892029114503175,Female,Postgraduate,Urban,9.0,2.078887931789046,3.28185146531174,No,Yes,No,No,Yes,No,67.54155597113669,Pass
89.52967485799334,69.79550327866934,67.12952362208176,65.23809780296332,36.39213569276662,53.77002620726274,6.508392343829789,0,59.40320941411546,83.62625680901756,1.9537295809811743,8,6,5,18,181581.58154091745,1.0,Male,School,Urban,5.988116436199694,2.773667670508671,2.2774414156949265,Yes,Yes,No,No,No,Yes,79.41535737403439,Pass
64.46920359183972,47.925852439567805,48.2779453190049,42.03255599481644,33.69746587601539,45.77024250118318,4.5667789516694866,1,46.98437368149118,50.980390001117094,3.4662483436742404,6,3,2,21,488669.24940624624,14.303706203368836,Female,Postgraduate,Rural,6.8088693113057435,5.862867491717142,4.109459980755581,Yes,No,Yes,No,Yes,Yes,51.883424851545925,Pass
70.08506780103347,55.40792045681303,44.84336377059546,63.02821803538429,35.7510915343501,56.60240087880891,4.6781159655058175,0,58.0926651055407,51.201476457635046,4.646541391413502,5,5,2,18,630138.1594204028,10.959242666927423,Female,School,Rural,5.042712706479723,5.482590198959277,5.26005981998524,No,No,No,Yes,Yes,No,70.18788716097725,Pass
69.11837770301764,44.55996293709246,53.64847787517908,61.89799610305191,37.029870659031054,56.58506654854501,4.74432318254261,0,63.206225489909144,58.997269750958296,4.242506201672686,5,5,4,22,575983.9427552652,7.351059960322136,Male,Graduate,Rural,4.198837961401824,4.126246842524188,1.471374428661858,No,No,Yes,Yes,Yes,Yes,63.814584049091565,Pass
53.04727577801822,52.064084920072936,49.863101563873464,43.22167427095768,38.0639492637314,46.66466922208975,5.8094764532372025,0,43.52334247376865,51.69245631569851,3.291826511052578,7,4,4,24,843416.8681219823,15.731916003072492,Female,Postgraduate,Rural,6.5760075379152285,6.709715275351195,3.086723688780894,Yes,No,No,No,Yes,No,64.47035117504694,Pass
79.44180415596864,65.99887980605199,48.20378279054101,51.7692096330808,55.360265272525496,45.838501978917705,5.996495789494561,1,49.42081539990885,61.233722069563406,3.780069741290841,7,3,2,19,348434.95186552976,13.089748792597218,Female,School,Rural,5.9729357160490935,7.61866150230391,4.841539844064439,No,Yes,No,Yes,No,Yes,70.33977846297377,Pass
78.91582908269834,62.0178518737141,60.170026440561315,51.63439659936713,37.395533836767555,50.832645045688125,5.543849043129351,0,48.87536136131874,58.17898754686452,6.694310947753729,4,2,3,23,719010.2887849401,12.489051333199725,Female,Graduate,Urban,6.190958199644358,3.3930521432766607,5.989767429567601,Yes,Yes,No,Yes,No,Yes,86.96465261435618,Pass
75.07670184963692,54.00988313487463,59.130285717558834,58.304296313679906,43.07884499799104,55.74660373453588,5.356784959827335,0,55.93753991749498,62.68246695647581,4.259164825734519,6,3,5,22,526966.3700814677,1.0,Female,Postgraduate,Rural,5.326691381178742,6.709824776172317,4.228132139939165,No,Yes,Yes,No,No,No,78.14077770098253,Pass
71.4811929993728,57.52757408198473,47.28212761340968,51.53773785802573,40.8143301843815,40.0,5.426868696907921,0,43.53141660453476,57.81343577091576,2.527260964203527,4,4,1,24,707747.0701125825,11.027489920210847,Female,Graduate,Urban,7.185372709613165,4.113003035297934,3.19321111486443,No,Yes,No,Yes,Yes,No,57.99813821240861,Pass
53.769438869243785,36.606522777647484,37.07157221592846,40.25095668347939,30.0,46.03866681256249,4.0,1,40.0,47.64716914512683,2.8889444906031048,8,3,3,19,490644.9723307123,13.465905194950782,Male,Postgraduate,Urban,6.918848781334082,1.2530173065325267,3.6845090077049445,Yes,No,Yes,No,Yes,No,45.70725289687845,Fail
68.69032015851961,58.058637367277456,54.95481659069989,60.23696619638375,32.48625075218221,44.667762276682836,5.288002677491489,0,59.86787683735017,66.65026619895906,1.4187729051128297,4,1,7,21,496134.040670702,6.651510806119844,Female,Postgraduate,Urban,6.810593006483625,5.167575607291882,1.7772868002980688,No,Yes,Yes,Yes,Yes,Yes,74.25460667275216,Pass
69.85928225209845,65.11141650585044,42.07432328093777,59.03375279842682,42.86782563533292,57.73120213560854,6.031766822426485,1,60.359198342281815,61.9019779442116,6.520553921919445,2,3,1,24,551647.3046515309,7.337598353195914,Male,Postgraduate,Urban,5.296512342106823,6.868015085219286,1.3513941040796413,Yes,No,No,Yes,No,Yes,64.80520302604158,Pass
62.96584096167572,56.344389056838914,52.42703377758314,58.723087436656286,47.70497303323717,42.87603172789123,5.13188332748451,0,53.74232162566734,61.7512455738971,5.405804588165315,5,1,5,21,505583.93767035025,1.0,Male,Graduate,Urban,5.199986043726387,3.594447512439795,2.8124674161865726,No,No,Yes,Yes,Yes,Yes,68.08350935675023,Pass
72.58071432500986,47.71160883654664,46.22392057466442,48.872137463866096,37.3367497623849,47.705130700002925,5.174109878575246,0,40.25908063365229,51.528240023091485,3.1248195544081714,6,4,2,22,788536.2206930893,1.0,Female,School,Rural,6.670188259542242,7.273420349164022,3.070274974786246,No,No,Yes,No,Yes,Yes,58.12147853960587,Pass
81.06076285221808,61.52779624951566,71.31803278427391,59.34019301574567,32.57667115866368,63.64364368149757,7.269953046454948,0,41.568134596889074,75.08025033086962,6.271230178150165,4,2,0,19,100000.0,14.125766502482122,Male,School,Rural,4.930861268652393,4.42781430059479,2.6526778450434674,No,No,No,Yes,Yes,No,98.07746589517158,Pass
100.0,59.65486764993082,96.378277453883,80.31287186822078,39.67039076558121,67.97242555527536,7.434926209606208,0,69.85094719404034,76.34257950989299,3.948600067432466,5,1,1,19,368350.2478548799,8.201756330259624,Female,Postgraduate,Urban,7.0200089941196016,6.273900704233503,3.3071271438197467,Yes,No,No,Yes,No,Yes,89.13280584366112,Pass
77.61866719247759,61.15032280489196,49.844565658092236,62.46961542182455,57.83264527327941,53.43755848034076,5.104763144870638,0,45.533039924433844,46.403647800366244,2.3537303735762736,7,1,3,21,374992.2084683388,5.6992565194545675,Male,Postgraduate,Rural,4.83333330055471,6.333441250018934,2.8679370791158725,Yes,No,No,Yes,No,Yes,57.53993070489412,Pass
78.86325586084146,60.92278081940519,64.6031949332937,70.93094178070237,42.44345517036998,65.407393420463,6.138232744394362,0,51.32184090609642,74.7344939036268,4.359678810779696,8,2,2,20,689664.1952394568,7.4087421417282755,Female,School,Urban,8.228285405107352,4.986994884207278,4.945929741972467,Yes,No,Yes,Yes,Yes,Yes,76.33292470165732,Pass
73.8833112635075,39.37145604184718,48.75673327245968,59.66207482578373,30.0,50.75328112485173,4.0,1,52.58453916451714,53.10905743064092,3.597965207694977,4,1,3,24,402846.5751144035,15.075983869302277,Female,School,Rural,5.568546505736308,9.104504469676902,3.9782944727968768,Yes,No,Yes,No,Yes,Yes,52.8365102216726,Pass
46.21843177051438,30.0,48.45152238881224,50.28966596809893,30.0,56.141404996936075,4.0,3,40.0,43.46384258872663,4.2567851674145984,5,2,4,22,490630.7392312894,18.455163147095682,Male,School,Rural,8.818241323923914,7.695868317134918,0.5422554514614952,Yes,Yes,Yes,No,No,Yes,33.95473949560299,Fail
74.60229186826174,52.49626394700691,43.83890562351798,61.001728919845206,42.604903004859906,54.95453663262834,4.713932522599551,2,56.21855002902956,59.61493643593836,0.9463622105156744,6,4,2,22,427061.6858234609,14.314774928543692,Female,Postgraduate,Urban,7.4190755050413655,1.3258759454193405,2.3007565662248153,No,Yes,Yes,Yes,Yes,No,40.84707245073382,Fail
75.90345314911539,53.13519391234262,62.14311213120213,65.56758933750139,33.2317695675651,55.533054420676756,5.944205310120387,0,56.33900225206799,58.25016852009321,1.7845287642040955,2,2,2,19,637716.0906111356,9.548665958953723,Male,School,Urban,5.309270428088441,1.0,2.7168485629283157,Yes,No,Yes,No,No,Yes,76.62937064306995,Pass
100.0,60.32418451664956,64.27011033110648,72.7353953725088,45.215108904961234,59.946603130632944,6.928186470504212,0,58.94187433444878,63.06419223137911,5.2327062451847635,3,4,2,23,474906.82000233483,18.73280331790547,Female,School,Urban,7.065610627304984,5.778983745290515,5.342769169566297,No,No,Yes,Yes,No,Yes,86.14430915953729,Pass
72.11458552828316,56.38058115178736,52.80463470240037,55.58022035298613,36.19723271770594,43.866485461350784,5.868003283094546,1,40.0,54.52778158492886,5.539706237346085,6,0,0,18,672053.1610684292,5.867856823411,Male,Graduate,Urban,8.390197604730124,1.0,2.2794977725768044,No,Yes,Yes,No,No,No,78.35803749140581,Pass
79.52321013500419,59.72571495252661,49.37983383627965,67.04285792137925,46.590049786151475,54.867756416558464,5.699897327146491,0,52.6640694562909,62.958506245098434,5.1226690904520815,3,1,3,23,697073.7997669212,3.849895359445523,Male,Postgraduate,Rural,5.476236028465745,4.770055951859825,4.172466245004614,No,No,Yes,No,Yes,Yes,75.72103069077053,Pass
74.47932345442135,53.133441016824655,64.63506495433141,68.42637361224632,38.23760987386506,57.63705852784548,4.905401092073844,1,54.02814345943943,54.38650452228951,6.327970355380286,5,0,4,21,890672.3959361524,13.6329563928429,Female,School,Rural,5.773908599983124,6.981931381255564,0.730077688873128,No,Yes,Yes,Yes,Yes,No,67.85141229122748,Pass
57.46982943570702,38.43556566015731,36.98558558881369,50.33353925017018,31.917082012517525,42.34099695914467,4.0,1,40.0,40.0,3.866052447320795,8,1,6,23,673526.6349882176,13.774325483335147,Female,Graduate,Rural,6.999370697158964,5.934272740489525,2.3600296738983713,Yes,No,No,No,Yes,No,44.852956395756834,Fail
92.14234221772531,73.6750623419677,73.41216503483973,68.91743714886537,43.131569035840585,56.184898074269675,8.215675199192647,1,57.830639652395604,80.28190382782054,3.7606250442456464,2,1,6,21,596503.1923257774,11.392371435229983,Female,Graduate,Rural,8.130760185362938,3.7398732031740343,4.08881085329409,Yes,No,No,Yes,Yes,No,86.83704055634543,Pass
86.27899549030161,75.01065419888732,60.64036678607272,75.03664204990952,43.43610144674952,77.62236102204226,5.277289791091244,0,56.99854970170505,65.60060403694436,1.6301896481642812,3,1,5,24,864686.2976425465,11.784436937075267,Male,Postgraduate,Urban,6.332420758619647,7.2693419570938556,4.165716395613265,Yes,No,Yes,Yes,Yes,Yes,71.44921181281158,Pass
86.8654792056457,58.250795652615125,63.31783776568108,50.46198484999282,47.514455828844234,40.0,6.423122942402623,1,44.22338864895575,61.82245427518099,2.129202838730542,3,1,4,23,727082.834886012,3.8405953586211528,Male,School,Urban,7.068559801117977,4.415536507015553,5.324953059090822,No,No,No,Yes,Yes,Yes,66.51878810288764,Pass
61.35918817807892,41.91817756960878,49.36103138975258,40.0,30.0,40.0,4.484281160589837,0,40.0,40.0,0.5,7,1,3,20,518252.0745095775,10.453928113155097,Female,School,Urban,8.548558635368135,5.011250477465761,3.9324102632215054,No,Yes,Yes,No,No,No,49.80482639883073,Fail
96.04191466404149,71.55481012172086,62.80899781503848,77.00077983050775,50.21316400982741,70.15574992297144,6.293292895326495,1,60.817434183681954,75.81674386478889,2.51777098144844,7,3,4,18,440201.81561667257,3.144422728413261,Female,Postgraduate,Rural,5.551501685138948,4.259449811492436,4.307463666054831,No,No,No,Yes,No,No,87.41111124539509,Pass
53.97223405811579,39.519105396893586,45.185623273184135,42.87932233445292,30.0,43.08410584106473,4.6358007254598625,1,42.28131827349243,43.22535317498519,0.5,7,0,3,18,743303.6026494857,11.007845579984782,Female,Graduate,Rural,4.913063724714112,6.077003339479295,2.5178656389145266,No,Yes,Yes,No,No,Yes,38.2547154754496,Fail
83.80285640700406,59.16653623889656,77.77520230809675,67.900595042772,47.68973593544709,58.968833579522766,7.701939877653332,0,49.79097093548367,66.87518177264974,4.621449256295541,3,3,4,18,423049.84001372557,16.211229855717907,Female,Postgraduate,Urban,8.255094161581265,2.6674693897556274,3.3411076062149454,No,No,No,Yes,Yes,No,93.29610464944686,Pass
100.0,75.91722521379737,65.21905214167286,75.45085265702359,45.687855288041156,63.91646669453502,7.4444292321923875,0,57.575440336844835,67.79800232198366,3.582598302825679,2,1,2,20,583901.5162347023,11.90751110206827,Male,Graduate,Rural,7.458381240632086,4.604529949324099,3.8784407402203547,Yes,Yes,Yes,Yes,Yes,No,91.37377838748479,Pass
60.14195512303968,30.81032437376546,58.810372262714246,51.09598844835488,30.0,48.58607570612095,4.295438856193222,1,45.08426967531052,47.30106724500926,0.5,4,2,2,21,187586.47191985179,6.4640637294459395,Male,School,Rural,4.297852315416732,5.986350594626052,4.580119231414464,Yes,Yes,No,No,No,No,39.1506890934281,Fail
66.50553405595842,60.44973903239641,66.20957347125082,45.85305409221856,47.557785921062894,43.28157317364405,5.8612307129782835,2,46.49173091699531,58.848722730474975,2.715204461754777,5,1,0,18,464060.41616786056,10.26090698311066,Female,Postgraduate,Urban,8.892083395303809,8.878291045338816,2.412717070161313,No,Yes,No,Yes,No,No,58.16044732019658,Pass
76.49477047631461,56.4783064804235,49.56005091932406,62.539741935978064,48.27072548156823,53.478040540177375,5.374231686882149,1,61.103590339207315,69.67345676276578,5.95148343352275,7,2,1,21,787936.8908150292,8.787594301366568,Male,Postgraduate,Rural,7.554969907750358,6.137718964947649,3.0788286018449362,Yes,Yes,No,No,No,No,68.29806096612164,Pass
67.44786518825701,47.17677395645676,37.29056632146154,59.17440732923299,30.0,42.96825443303982,4.659951660086709,0,63.626260218489314,40.0,2.8115007737463844,5,1,2,21,292221.4266249677,8.06512373421551,Male,School,Urban,7.222663404671563,1.0,3.4795947035067,No,No,Yes,No,No,Yes,68.47987462865109,Pass
51.74004853400801,40.330155886633214,44.65064054882286,49.76188820132423,44.87556538762699,42.001968227059905,4.055513308655939,0,42.17338843733682,44.78668331900909,1.5024435845430113,4,2,3,20,653555.3285368098,8.337887429190536,Female,Graduate,Rural,6.325006955663728,5.986360900338236,4.393040419045891,Yes,No,Yes,Yes,No,No,35.446581949259865,Fail
76.0284446220904,55.316501613418396,51.944413776690034,72.31479129800418,40.69583451759996,55.9725320561586,5.2178542736800235,0,61.95932380765522,59.27189927080175,0.5,9,1,1,21,100000.0,3.974087956956507,Female,Graduate,Rural,5.709961238717237,3.8145873736416647,3.6350378976734214,No,No,No,Yes,Yes,Yes,70.00093184159464,Pass
59.06544429410843,31.589656148905654,65.0785709828005,48.05450011039261,30.0,40.0,6.244411481504506,1,40.0,48.681839541033746,0.5,6,2,2,19,753107.5030625205,11.362456839717211,Female,Postgraduate,Rural,6.957362481740686,6.423463231894489,1.4362274658395424,Yes,Yes,Yes,Yes,No,Yes,53.57547309990662,Pass
82.10388645952773,71.22183769534251,61.715601603691354,64.39009812959966,50.68551900592526,56.71141793478149,7.186197937931557,0,47.73571417974257,72.74151007327563,3.8033699517840023,12,3,2,21,341543.0457788825,9.270272752958725,Female,Graduate,Rural,8.142179746040496,2.1036749045390826,3.890485585484377,Yes,No,No,No,No,No,91.10802213905058,Pass
